Year,Month,Day,identifier,Newspaper,State,Title,Text
1865,7,10,1865071018205,New York Times,NY,citizens' savings bank,"citizens' savings bank. bowery, corner of canal st. six per cent interest allowed on all sums of $500 and under, and five per cent on larger amounts. money deposited on or before april 20 will draw interest from april 1. bank open daily from 10 to 3 and on monday, wednesday and friday evenings, from 5 to 7. bank-books in english. german and french. geo. folsom, president. seymour a. bunce, secretary. "
1865,7,10,1865071018201,New York Times,NY,mariners' savings bank,"mariners' savings institution, no. 1 third-av. in conformity with the act of the legislature, this institution will hereafter be known by the name of metropolitan savings bank. thos. b. stillman, president. phillip w. engs, allan hay, vice-presidents. isaac t. smith, secretary."
1865,7,10,1865071018202,New York Times,NY,new york savings bank,"new york savings bank, corner of 14th st and 18th av, open daily from 1 to 5 pm. wednesdays and saturdays from 1 to 7 pm. six per cent interest free from tax. deposits made on or before july 10 will draw interest from july 1. thos. christy, president. r. h. bull, secretary."
1865,7,10,1865071018208,New York Times,NY,the trustees of the seamen's bank for savings,"the trustees of the seamen's bank for savings have ordered that interest free of tax be paid to depositors entitled thereto, for the six months ending 30th of june. on sums of $500 and under, at the rate of six per cent permanantly. on sums exceding $500, at the rate of five per cent per annum, payable on and after monday, 17th inst. the deposit will be [?] of the depositors as principal. wm. h. macy, president. william nelion, secretary. new-york, july 5, 1865."
1865,7,12,1865071220201,New York Herald,NY,"emigrant industrial savings bank, 51 chambers street, new york, july 11.1865.","dividend -the trustees of this bank have ordered that interest, free from tax, be paid to depositors entitled thereto, for the past six months, ending june 30, as follows:-on sums of $500
and under, at the rate of six per cent per annum, and on
sums exceeding $500, at the rate of five per cent per annum,
payable on and after monday, 17th instant the interest
will be placed to the credit of depositors as principal, and will be entitled to interest for the next
six months if not withdrawn.
henry jas. anderson, first vice president
david ledwith, comptroller."
1865,8,26,1865082618202,New York Times,NY,new york savings bank,"new york savings bank - corner of 14th and 8th avenue, open daily from 1 to 5 p.m. wednesdays and saturdays from 1 to 7 p.m. six per cent interest, free from tax. deposits made on or before sept 1 will draw interest from that date. thos christy, president. r. h. bull, secretary."
1865,8,26,1865082618201,New York Times,NY,market savings bank,"market savings bank, no. 82 nassau st, new york. open daily. six per cent interest allowed. money deposited now will draw interest from sept 1. james c. stoneall, president. henry r. conelin, secretary."
1865,9,1,1865090118201,New York Times,NY,market savings bank,"market savings bank, no. 82 nassau st, new york. open daily. six per cent interest allowed. money deposited now will draw interest from sept 1. james c. stoneall, president. henry r. conelin, secretary."
1865,9,1,1865090118202,New York Times,NY,new york savings bank,"new york savings bank - corner of 14th and 8th avenue, open daily from 1 to 5 p.m. wednesdays and saturdays from 1 to 7 p.m. six per cent interest, free from tax. deposits made on or before sept 1 will draw interest from that date. thos christy, president. r. h. bull, secretary."
1865,10,19,1865101906201,Charleston Daily News,SC,the daily news,"bank notes wanted. $100.000 south carolina and geogia bank notes are wanted. the highest market price will be paid for the same. i. gambrill, banker."
1865,10,20,1865102018202,New York Times,NY,metropolitan savings bank,"metropolitan savings bank, no. 1 third-av. six per cent allowed on all sums entitled thereto, free from tax. open daily from 9 to 2, and monday, wednesday and saturday from 5 to 7 p.m. thos. b. stillman, president. isaac t. smith, secretary."
1865,10,20,1865102018201,New York Times,NY,franklin savings bank,"franklin savings bank - corner of 42nd st, and 8 th. open daily. interest 6 per cent. deposits made before oct. 20 draw interest from oct. 1. samuel newby, president. james t. chamberlain, secretary."
1865,10,20,1865102018206,New York Times,NY,six per cent - free from government tax,"six per cent - free from tax. third avenue savings bank, corner third-avenue and twenty sixth street. present deposits, $1,675,000. six per cent interest paid on all sums from $1 to $1000 free from tax. all moneys deposited on or before october 20 will draw interest from the 1st. bank open daily from 10 am to 3 om and on monday, wednesday and saturday evenings from 6 to 8 o'clock. spencer k. green, president. richard kelly, secretary."
1865,10,20,1865102018203,New York Times,NY,atlantic savings bank,"atlantic savings bank, chatham square, new york, open daily. six per cent. interest allowed. deposits made now or on or before oct. 20, will draw interest from oct. 1st. m. d. van pelt, president. charles d. bailey, treasurer. joseph p. cooper, secretary."
1865,10,20,1865102018204,New York Times,NY,new york savings bank,"new york savings bank - corner of 14th and 8th avenue, open daily from 1 to 5 p.m. wednesdays and saturdays from 1 to 7 p.m. six per cent interest, free from tax. deposits made on or before oct. 20 will draw interest from that date. thos christy, president. r. h. bull, secretary."
